ID,duration,wav,spk_id,wrd
Lower_Loveday_-_Is_It_Right__10,3.1387102708000043,jamendolyrics/Lower_Loveday_-_Is_It_Right__10.wav,Lower_Loveday_-_Is_It_Right__10_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY
Lower_Loveday_-_Is_It_Right__11,3.263470438799999,jamendolyrics/Lower_Loveday_-_Is_It_Right__11.wav,Lower_Loveday_-_Is_It_Right__11_english,THAT'S A MASSIVE UNDERSTATEMENT BABY
Lower_Loveday_-_Is_It_Right__12,3.8543767587000133,jamendolyrics/Lower_Loveday_-_Is_It_Right__12.wav,Lower_Loveday_-_Is_It_Right__12_english,CAUSE I THINK ABOUT YOU ALL DAY AND ALL NIGHT
Lower_Loveday_-_Is_It_Right__13,1.7108032209999777,jamendolyrics/Lower_Loveday_-_Is_It_Right__13.wav,Lower_Loveday_-_Is_It_Right__13_english,BUT IS IT RIGHT
Lower_Loveday_-_Is_It_Right__14,5.795017947299996,jamendolyrics/Lower_Loveday_-_Is_It_Right__14.wav,Lower_Loveday_-_Is_It_Right__14_english,I DON'T KNOW BUT I I KNOW HOW IT FEELS TO ME
Lower_Loveday_-_Is_It_Right__15,5.839477401599993,jamendolyrics/Lower_Loveday_-_Is_It_Right__15.wav,Lower_Loveday_-_Is_It_Right__15_english,MAYBE YOU'RE JUST PLAYING GAMES A GAME I DON'T WANNA PLAY
Lower_Loveday_-_Is_It_Right__16,6.492837968299995,jamendolyrics/Lower_Loveday_-_Is_It_Right__16.wav,Lower_Loveday_-_Is_It_Right__16_english,I DON'T KNOW BUT I I KNOW HOW IT FEELS TO ME
Lower_Loveday_-_Is_It_Right__17,6.366541703300001,jamendolyrics/Lower_Loveday_-_Is_It_Right__17.wav,Lower_Loveday_-_Is_It_Right__17_english,MAYBE YOU'RE JUST PLAYING GAMES A GAME I DON'T WANNA PLAY
Lower_Loveday_-_Is_It_Right__18,3.1423822757000153,jamendolyrics/Lower_Loveday_-_Is_It_Right__18.wav,Lower_Loveday_-_Is_It_Right__18_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY
Lower_Loveday_-_Is_It_Right__19,3.2818404202000124,jamendolyrics/Lower_Loveday_-_Is_It_Right__19.wav,Lower_Loveday_-_Is_It_Right__19_english,THAT'S A MASSIVE UNDERSTATEMENT BABY
Lower_Loveday_-_Is_It_Right__20,3.8265393348999908,jamendolyrics/Lower_Loveday_-_Is_It_Right__20.wav,Lower_Loveday_-_Is_It_Right__20_english,CAUSE I'M THINKING ABOUT YOU ALL DAY AND ALL NIGHT
Lower_Loveday_-_Is_It_Right__21,1.6498263177999775,jamendolyrics/Lower_Loveday_-_Is_It_Right__21.wav,Lower_Loveday_-_Is_It_Right__21_english,BUT IS IT RIGHT
Lower_Loveday_-_Is_It_Right__22,3.109209592900015,jamendolyrics/Lower_Loveday_-_Is_It_Right__22.wav,Lower_Loveday_-_Is_It_Right__22_english,I'VE BEEN THINKING ABOUT YOU LATELY LATELY
Lower_Loveday_-_Is_It_Right__23,3.178333418400001,jamendolyrics/Lower_Loveday_-_Is_It_Right__23.wav,Lower_Loveday_-_Is_It_Right__23_english,THAT'S A MASSIVE UNDERSTATEMENT BABY
Lower_Loveday_-_Is_It_Right__24,3.9922170809000193,jamendolyrics/Lower_Loveday_-_Is_It_Right__24.wav,Lower_Loveday_-_Is_It_Right__24_english,CAUSE I'M THINKING ABOUT YOU ALL DAY AND ALL NIGHT
Lower_Loveday_-_Is_It_Right__25,1.4719718048000061,jamendolyrics/Lower_Loveday_-_Is_It_Right__25.wav,Lower_Loveday_-_Is_It_Right__25_english,BUT IS IT RIGHT
Pure_Mids_-_The_Leader_0,4.4684968209,jamendolyrics/Pure_Mids_-_The_Leader_0.wav,Pure_Mids_-_The_Leader_0_english,NOW THAT I HAVE FOUND YOU I'M OKAY
Pure_Mids_-_The_Leader_1,4.999747870699991,jamendolyrics/Pure_Mids_-_The_Leader_1.wav,Pure_Mids_-_The_Leader_1_english,BUT THE PEOPLE THAT SURROUND YOU ACT STRANGE
Pure_Mids_-_The_Leader_2,4.4340314220999915,jamendolyrics/Pure_Mids_-_The_Leader_2.wav,Pure_Mids_-_The_Leader_2_english,WILL WE EVER FOLD UP DON'T SAY
Pure_Mids_-_The_Leader_3,4.459630486400002,jamendolyrics/Pure_Mids_-_The_Leader_3.wav,Pure_Mids_-_The_Leader_3_english,MAYBE JUST A HEADS UP IS OK
Pure_Mids_-_The_Leader_4,4.633029867200037,jamendolyrics/Pure_Mids_-_The_Leader_4.wav,Pure_Mids_-_The_Leader_4_english,WHEN I AM IN FOCUS I SEEM BLIND
Pure_Mids_-_The_Leader_5,4.704398538899994,jamendolyrics/Pure_Mids_-_The_Leader_5.wav,Pure_Mids_-_The_Leader_5_english,I CAN BARELY NOTICE THE TIME
Pure_Mids_-_The_Leader_6,5.213358958400008,jamendolyrics/Pure_Mids_-_The_Leader_6.wav,Pure_Mids_-_The_Leader_6_english,WHO CAN I BELIEVE IN IF NOT YOU
Pure_Mids_-_The_Leader_7,4.373620858799995,jamendolyrics/Pure_Mids_-_The_Leader_7.wav,Pure_Mids_-_The_Leader_7_english,YOU'RE THE ONLY REASON I'M TRUE
Pure_Mids_-_The_Leader_8,6.283862604999996,jamendolyrics/Pure_Mids_-_The_Leader_8.wav,Pure_Mids_-_The_Leader_8_english,AW AH AW
Pure_Mids_-_The_Leader_9,6.435920305200014,jamendolyrics/Pure_Mids_-_The_Leader_9.wav,Pure_Mids_-_The_Leader_9_english,AH AW
Pure_Mids_-_The_Leader_10,6.1307403254999855,jamendolyrics/Pure_Mids_-_The_Leader_10.wav,Pure_Mids_-_The_Leader_10_english,AW AH AW AH
Pure_Mids_-_The_Leader_11,6.665047224099993,jamendolyrics/Pure_Mids_-_The_Leader_11.wav,Pure_Mids_-_The_Leader_11_english,AW AH AW AW AH
Pure_Mids_-_The_Leader_12,2.7742775741000116,jamendolyrics/Pure_Mids_-_The_Leader_12.wav,Pure_Mids_-_The_Leader_12_english,I'VE THOUGHT ENOUGH
Pure_Mids_-_The_Leader_13,2.862606459700004,jamendolyrics/Pure_Mids_-_The_Leader_13.wav,Pure_Mids_-_The_Leader_13_english,SHOULD I TURN THIS AROUND
Pure_Mids_-_The_Leader_14,3.1362776818999976,jamendolyrics/Pure_Mids_-_The_Leader_14.wav,Pure_Mids_-_The_Leader_14_english,IS THIS A BLUFF
Pure_Mids_-_The_Leader_15,2.816387513600006,jamendolyrics/Pure_Mids_-_The_Leader_15.wav,Pure_Mids_-_The_Leader_15_english,SHOULD I REALLY MAKE A SOUND
Pure_Mids_-_The_Leader_16,2.6312934144000053,jamendolyrics/Pure_Mids_-_The_Leader_16.wav,Pure_Mids_-_The_Leader_16_english,AM I ALRIGHT
Pure_Mids_-_The_Leader_17,3.8386360388000185,jamendolyrics/Pure_Mids_-_The_Leader_17.wav,Pure_Mids_-_The_Leader_17_english,OR AM I STEERING OUT OF SIGHT
Pure_Mids_-_The_Leader_18,9.83594503750001,jamendolyrics/Pure_Mids_-_The_Leader_18.wav,Pure_Mids_-_The_Leader_18_english,AW AH AW AH AW AW AH
Pure_Mids_-_The_Leader_19,8.422918363099996,jamendolyrics/Pure_Mids_-_The_Leader_19.wav,Pure_Mids_-_The_Leader_19_english,AW AH AW AH AW AW AH
Ridgway_-_Fire_Inside_0,1.294002436200003,jamendolyrics/Ridgway_-_Fire_Inside_0.wav,Ridgway_-_Fire_Inside_0_english,I GOT A LOT ON MY MIND
Ridgway_-_Fire_Inside_1,1.377116530799995,jamendolyrics/Ridgway_-_Fire_Inside_1.wav,Ridgway_-_Fire_Inside_1_english,AND ALL OF THE TIME
Ridgway_-_Fire_Inside_2,1.6118205584000052,jamendolyrics/Ridgway_-_Fire_Inside_2.wav,Ridgway_-_Fire_Inside_2_english,BEEN TRYING TO DO RIGHT
Ridgway_-_Fire_Inside_3,1.170756444200002,jamendolyrics/Ridgway_-_Fire_Inside_3.wav,Ridgway_-_Fire_Inside_3_english,I MAY HAVE THE LOST THE LIGHT
Ridgway_-_Fire_Inside_4,1.3445711115000023,jamendolyrics/Ridgway_-_Fire_Inside_4.wav,Ridgway_-_Fire_Inside_4_english,BUT I'M KEEPING IT TIGHT
Ridgway_-_Fire_Inside_5,2.0574940833,jamendolyrics/Ridgway_-_Fire_Inside_5.wav,Ridgway_-_Fire_Inside_5_english,NEVER GIVE UP THE FIGHT NO
Ridgway_-_Fire_Inside_6,4.393175409799994,jamendolyrics/Ridgway_-_Fire_Inside_6.wav,Ridgway_-_Fire_Inside_6_english,WHEN MY LIFE IS A WRECK WHEN MY LIFE IS A WRECK
Ridgway_-_Fire_Inside_7,4.222518464300002,jamendolyrics/Ridgway_-_Fire_Inside_7.wav,Ridgway_-_Fire_Inside_7_english,HAVE TO KEEP IT ALL IN CHECK KEEP IT ALL IN CHECK
Ridgway_-_Fire_Inside_8,1.5912428151000029,jamendolyrics/Ridgway_-_Fire_Inside_8.wav,Ridgway_-_Fire_Inside_8_english,EVEN IN THE DARKEST DAYS
Ridgway_-_Fire_Inside_9,1.2113436486999944,jamendolyrics/Ridgway_-_Fire_Inside_9.wav,Ridgway_-_Fire_Inside_9_english,GOT A TRAIL TO BLAZE
Ridgway_-_Fire_Inside_10,1.655456393600005,jamendolyrics/Ridgway_-_Fire_Inside_10.wav,Ridgway_-_Fire_Inside_10_english,GONNA STICK TO MY WAYS
Ridgway_-_Fire_Inside_11,1.5962378792999914,jamendolyrics/Ridgway_-_Fire_Inside_11.wav,Ridgway_-_Fire_Inside_11_english,I USED TO BE CAUGHT IN A PHASE
Ridgway_-_Fire_Inside_12,1.283549197900001,jamendolyrics/Ridgway_-_Fire_Inside_12.wav,Ridgway_-_Fire_Inside_12_english,WHERE LIFE WAS A MAZE
Ridgway_-_Fire_Inside_13,1.8336861527999986,jamendolyrics/Ridgway_-_Fire_Inside_13.wav,Ridgway_-_Fire_Inside_13_english,UNTIL I SAW THE SUNS RAYS
Ridgway_-_Fire_Inside_14,4.0547472525000074,jamendolyrics/Ridgway_-_Fire_Inside_14.wav,Ridgway_-_Fire_Inside_14_english,WHEN YOUR LIFE IS A WRECK LIFE IS A WRECK
Ridgway_-_Fire_Inside_15,3.486296166499997,jamendolyrics/Ridgway_-_Fire_Inside_15.wav,Ridgway_-_Fire_Inside_15_english,YOU GOT TO TAKE THAT FIRST STEP
Ridgway_-_Fire_Inside_16,2.3805393713999905,jamendolyrics/Ridgway_-_Fire_Inside_16.wav,Ridgway_-_Fire_Inside_16_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_17,2.2977400582999934,jamendolyrics/Ridgway_-_Fire_Inside_17.wav,Ridgway_-_Fire_Inside_17_english,PADDLE ON THROUGH THE WAVES NOW
Ridgway_-_Fire_Inside_18,2.1824043268999986,jamendolyrics/Ridgway_-_Fire_Inside_18.wav,Ridgway_-_Fire_Inside_18_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_19,2.3255678375999906,jamendolyrics/Ridgway_-_Fire_Inside_19.wav,Ridgway_-_Fire_Inside_19_english,GONNA TAKE ME TO THAT PLACE
Ridgway_-_Fire_Inside_20,2.2331009345000012,jamendolyrics/Ridgway_-_Fire_Inside_20.wav,Ridgway_-_Fire_Inside_20_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_21,2.3106700662999913,jamendolyrics/Ridgway_-_Fire_Inside_21.wav,Ridgway_-_Fire_Inside_21_english,FIND THAT FIRE INSIDE
Ridgway_-_Fire_Inside_22,2.2167748960999916,jamendolyrics/Ridgway_-_Fire_Inside_22.wav,Ridgway_-_Fire_Inside_22_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_23,3.0510054726999982,jamendolyrics/Ridgway_-_Fire_Inside_23.wav,Ridgway_-_Fire_Inside_23_english,IT'S A FATE THAT YOU DECIDE
Ridgway_-_Fire_Inside_24,3.38042133350001,jamendolyrics/Ridgway_-_Fire_Inside_24.wav,Ridgway_-_Fire_Inside_24_english,WHEN I FEEL LIKE I'M LOSING CONTROL
Ridgway_-_Fire_Inside_25,4.1178510157999995,jamendolyrics/Ridgway_-_Fire_Inside_25.wav,Ridgway_-_Fire_Inside_25_english,GOTTA REACH WITHIN MY SOUL
Ridgway_-_Fire_Inside_26,3.761998476200006,jamendolyrics/Ridgway_-_Fire_Inside_26.wav,Ridgway_-_Fire_Inside_26_english,AND IF YOU'RE EVER FEELING LOW YEAH
Ridgway_-_Fire_Inside_27,4.413810276300012,jamendolyrics/Ridgway_-_Fire_Inside_27.wav,Ridgway_-_Fire_Inside_27_english,TAKE THAT FIRST STEP AND GO YEAH
Ridgway_-_Fire_Inside_28,1.8770870945000127,jamendolyrics/Ridgway_-_Fire_Inside_28.wav,Ridgway_-_Fire_Inside_28_english,TAKE THAT FIRST STEP TO THE RIGHT
Ridgway_-_Fire_Inside_29,1.8611322919000202,jamendolyrics/Ridgway_-_Fire_Inside_29.wav,Ridgway_-_Fire_Inside_29_english,GOT TO FIND WHAT'S INSIDE
Ridgway_-_Fire_Inside_30,4.623078287799984,jamendolyrics/Ridgway_-_Fire_Inside_30.wav,Ridgway_-_Fire_Inside_30_english,BEFORE WE RUN OF TIME RUN OUT OF TIME RUN OUT OF TIME
Ridgway_-_Fire_Inside_31,2.314002840200004,jamendolyrics/Ridgway_-_Fire_Inside_31.wav,Ridgway_-_Fire_Inside_31_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_32,2.2998647390000144,jamendolyrics/Ridgway_-_Fire_Inside_32.wav,Ridgway_-_Fire_Inside_32_english,PADDLE ON THROUGH THE WAVES NOW
Ridgway_-_Fire_Inside_33,2.169570566999994,jamendolyrics/Ridgway_-_Fire_Inside_33.wav,Ridgway_-_Fire_Inside_33_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_34,2.3194129377999957,jamendolyrics/Ridgway_-_Fire_Inside_34.wav,Ridgway_-_Fire_Inside_34_english,GONNA TAKE ME TO THAT PLACE
Ridgway_-_Fire_Inside_35,2.179947928200022,jamendolyrics/Ridgway_-_Fire_Inside_35.wav,Ridgway_-_Fire_Inside_35_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_36,2.2843231049999986,jamendolyrics/Ridgway_-_Fire_Inside_36.wav,Ridgway_-_Fire_Inside_36_english,FIND THAT FIRE INSIDE
Ridgway_-_Fire_Inside_37,2.2137424267000085,jamendolyrics/Ridgway_-_Fire_Inside_37.wav,Ridgway_-_Fire_Inside_37_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_38,4.545313213300005,jamendolyrics/Ridgway_-_Fire_Inside_38.wav,Ridgway_-_Fire_Inside_38_english,IT'S A FATE THAT YOU DECIDE
Ridgway_-_Fire_Inside_39,4.741274375700016,jamendolyrics/Ridgway_-_Fire_Inside_39.wav,Ridgway_-_Fire_Inside_39_english,THAT YOU DECIDE
Ridgway_-_Fire_Inside_40,2.355554432200023,jamendolyrics/Ridgway_-_Fire_Inside_40.wav,Ridgway_-_Fire_Inside_40_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_41,2.602372576300013,jamendolyrics/Ridgway_-_Fire_Inside_41.wav,Ridgway_-_Fire_Inside_41_english,I'M PADDLING ON I'M PADDLING STRONG
Ridgway_-_Fire_Inside_42,1.959289798899988,jamendolyrics/Ridgway_-_Fire_Inside_42.wav,Ridgway_-_Fire_Inside_42_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_43,2.8574347923999994,jamendolyrics/Ridgway_-_Fire_Inside_43.wav,Ridgway_-_Fire_Inside_43_english,FIND THAT FIRE FIND THAT FIRE
Ridgway_-_Fire_Inside_44,2.407335733600007,jamendolyrics/Ridgway_-_Fire_Inside_44.wav,Ridgway_-_Fire_Inside_44_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_45,2.851501033200009,jamendolyrics/Ridgway_-_Fire_Inside_45.wav,Ridgway_-_Fire_Inside_45_english,I'M PADDLING ON I'M PADDLING STRONG
Ridgway_-_Fire_Inside_46,2.14296814559998,jamendolyrics/Ridgway_-_Fire_Inside_46.wav,Ridgway_-_Fire_Inside_46_english,WHOA OH OH OH OH
Ridgway_-_Fire_Inside_47,4.13754866810001,jamendolyrics/Ridgway_-_Fire_Inside_47.wav,Ridgway_-_Fire_Inside_47_english,FIND THAT FIRE FIND THAT FIRE
Ridgway_-_Fire_Inside_48,7.83294507450006,jamendolyrics/Ridgway_-_Fire_Inside_48.wav,Ridgway_-_Fire_Inside_48_english,FIND THAT FIRE FIND THAT FIRE FIND THAT FIRE
Ridgway_-_Fire_Inside_49,1.5482382664000056,jamendolyrics/Ridgway_-_Fire_Inside_49.wav,Ridgway_-_Fire_Inside_49_english,FIND THAT FIRE
Moon_I_Mean_-_Wrong_Concept_0,1.3714997818000008,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_0.wav,Moon_I_Mean_-_Wrong_Concept_0_english,MAYBE YOU HATE ME
Moon_I_Mean_-_Wrong_Concept_1,3.127321634100003,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_1.wav,Moon_I_Mean_-_Wrong_Concept_1_english,BUT YOU DRESS SOMEBODY'S SUIT
Moon_I_Mean_-_Wrong_Concept_2,1.9243296090000008,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_2.wav,Moon_I_Mean_-_Wrong_Concept_2_english,BECAUSE THERE'S NO RISK
Moon_I_Mean_-_Wrong_Concept_3,1.1972255129999958,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_3.wav,Moon_I_Mean_-_Wrong_Concept_3_english,TO PUT ON A MASK
Moon_I_Mean_-_Wrong_Concept_4,5.560482341699998,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_4.wav,Moon_I_Mean_-_Wrong_Concept_4_english,WHEN WE GET SCARED TO LIVE
Moon_I_Mean_-_Wrong_Concept_5,6.362840403699998,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_5.wav,Moon_I_Mean_-_Wrong_Concept_5_english,WITH OUR BACK WITH OUR BACK
Moon_I_Mean_-_Wrong_Concept_6,1.4225407757,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_6.wav,Moon_I_Mean_-_Wrong_Concept_6_english,MAYBE YOU LOVE ME
Moon_I_Mean_-_Wrong_Concept_7,3.282669612199996,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_7.wav,Moon_I_Mean_-_Wrong_Concept_7_english,BUT YOU RUN UNDER THE SUN AND ME UNDER THE RAIN
Moon_I_Mean_-_Wrong_Concept_8,2.546764416400002,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_8.wav,Moon_I_Mean_-_Wrong_Concept_8_english,IT'S SO EASY
Moon_I_Mean_-_Wrong_Concept_9,2.1815967330000063,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_9.wav,Moon_I_Mean_-_Wrong_Concept_9_english,TO LOSE OURSELVES
Moon_I_Mean_-_Wrong_Concept_10,5.498107627899998,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_10.wav,Moon_I_Mean_-_Wrong_Concept_10_english,WHEN WE GET SCARED TO LOVE
Moon_I_Mean_-_Wrong_Concept_11,5.818344947,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_11.wav,Moon_I_Mean_-_Wrong_Concept_11_english,WITH EVERY TEAR WITH EVERY FEAR
Moon_I_Mean_-_Wrong_Concept_12,2.887029517500011,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_12.wav,Moon_I_Mean_-_Wrong_Concept_12_english,BUT YOU COULD GIVE ME JUST YOUR MONEY
Moon_I_Mean_-_Wrong_Concept_13,2.862171116400006,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_13.wav,Moon_I_Mean_-_Wrong_Concept_13_english,BUT I WISHED JUST YOUR HONEY
Moon_I_Mean_-_Wrong_Concept_14,3.20323482149999,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_14.wav,Moon_I_Mean_-_Wrong_Concept_14_english,I BURNT YOUR T SHIRT THAT ONE WITH BUNNY
Moon_I_Mean_-_Wrong_Concept_15,4.537642221599995,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_15.wav,Moon_I_Mean_-_Wrong_Concept_15_english,AND NOW ABOUT YOU NOTHING MORE OF FUNNY
Moon_I_Mean_-_Wrong_Concept_16,1.95896563929999,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_16.wav,Moon_I_Mean_-_Wrong_Concept_16_english,MAYBE WE'LL MEET AGAIN
Moon_I_Mean_-_Wrong_Concept_17,3.348368895299984,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_17.wav,Moon_I_Mean_-_Wrong_Concept_17_english,BUT THIS NOT THE RIGHT LIFE FOR US
Moon_I_Mean_-_Wrong_Concept_18,2.600233272500006,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_18.wav,Moon_I_Mean_-_Wrong_Concept_18_english,IT'S SO HARD
Moon_I_Mean_-_Wrong_Concept_19,1.5190989147000096,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_19.wav,Moon_I_Mean_-_Wrong_Concept_19_english,TO LIVE OUR LOVE
Moon_I_Mean_-_Wrong_Concept_20,5.073560116400003,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_20.wav,Moon_I_Mean_-_Wrong_Concept_20_english,WHEN WE GET SCARED TO SEE
Moon_I_Mean_-_Wrong_Concept_21,5.760100678800015,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_21.wav,Moon_I_Mean_-_Wrong_Concept_21_english,INSIDE OUR SOUL INSIDE OUR SOUL
Moon_I_Mean_-_Wrong_Concept_22,2.9754533763000097,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_22.wav,Moon_I_Mean_-_Wrong_Concept_22_english,BUT YOU COULD GIVE ME JUST YOUR MONEY
Moon_I_Mean_-_Wrong_Concept_23,2.8568561329000204,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_23.wav,Moon_I_Mean_-_Wrong_Concept_23_english,BUT I WISHED JUST YOUR HONEY
Moon_I_Mean_-_Wrong_Concept_24,3.35334297899999,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_24.wav,Moon_I_Mean_-_Wrong_Concept_24_english,I BURNT YOUR T SHIRT THAT ONE WITH BUNNY
Moon_I_Mean_-_Wrong_Concept_25,3.6771946957999972,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_25.wav,Moon_I_Mean_-_Wrong_Concept_25_english,AND NOW ABOUT YOU NOTHING MORE OF FUNNY
Moon_I_Mean_-_Wrong_Concept_26,2.794962739400006,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_26.wav,Moon_I_Mean_-_Wrong_Concept_26_english,YOUR MIND IS CLOSED LIKE AN AQUARIUM
Moon_I_Mean_-_Wrong_Concept_27,3.4605610063999848,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_27.wav,Moon_I_Mean_-_Wrong_Concept_27_english,MINE COMPLETLY OPENED LIKE THE COLOSSEUM
Moon_I_Mean_-_Wrong_Concept_28,6.189323586200004,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_28.wav,Moon_I_Mean_-_Wrong_Concept_28_english,SO NOTHING ABOUT IDYLL BETWEEN US
Moon_I_Mean_-_Wrong_Concept_29,5.343117778500016,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_29.wav,Moon_I_Mean_-_Wrong_Concept_29_english,IT'S NOT A WRONG ACCENT NO NO NO NO NO NO NO NO
Moon_I_Mean_-_Wrong_Concept_30,3.6839497214999994,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_30.wav,Moon_I_Mean_-_Wrong_Concept_30_english,WHAT'S WRONG IS THE CONCEPT
Moon_I_Mean_-_Wrong_Concept_31,3.183543791300025,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_31.wav,Moon_I_Mean_-_Wrong_Concept_31_english,WRONG CONCEPT TO LOVE
Moon_I_Mean_-_Wrong_Concept_32,3.1581863263999708,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_32.wav,Moon_I_Mean_-_Wrong_Concept_32_english,BUT YOU COULD GIVE ME JUST YOUR MONEY
Moon_I_Mean_-_Wrong_Concept_33,2.9201924837000206,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_33.wav,Moon_I_Mean_-_Wrong_Concept_33_english,BUT I WISHED JUST YOUR HONEY
Moon_I_Mean_-_Wrong_Concept_34,3.318319570299991,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_34.wav,Moon_I_Mean_-_Wrong_Concept_34_english,I BURNT YOUR T SHIRT THAT ONE WITH BUNNY
Moon_I_Mean_-_Wrong_Concept_35,3.5083506908000004,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_35.wav,Moon_I_Mean_-_Wrong_Concept_35_english,AND NOW ABOUT YOU NOTHING MORE OF FUNNY
Moon_I_Mean_-_Wrong_Concept_36,2.5814367106999896,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_36.wav,Moon_I_Mean_-_Wrong_Concept_36_english,YOU COULD GIVE ME JUST YOUR MONEY
Moon_I_Mean_-_Wrong_Concept_37,2.7828865264000058,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_37.wav,Moon_I_Mean_-_Wrong_Concept_37_english,BUT I WISHED JUST YOUR HONEY
Moon_I_Mean_-_Wrong_Concept_38,3.506779039999998,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_38.wav,Moon_I_Mean_-_Wrong_Concept_38_english,I BURNT YOUR T SHIRT THAT ONE WITH BUNNY
Moon_I_Mean_-_Wrong_Concept_39,6.350674489800014,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_39.wav,Moon_I_Mean_-_Wrong_Concept_39_english,AND NOW ABOUT YOU NOTHING MORE OF FUNNY
Moon_I_Mean_-_Wrong_Concept_40,5.874624038799993,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_40.wav,Moon_I_Mean_-_Wrong_Concept_40_english,WRONG CONCEPT WRONG CONCEPT TO LOVE
Moon_I_Mean_-_Wrong_Concept_41,8.360654896500023,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_41.wav,Moon_I_Mean_-_Wrong_Concept_41_english,WRONG CONCEPT
Moon_I_Mean_-_Wrong_Concept_42,5.882189144900025,jamendolyrics/Moon_I_Mean_-_Wrong_Concept_42.wav,Moon_I_Mean_-_Wrong_Concept_42_english,TO LOVE TO LOVE WRONG CONCEPT
Slingshot_Miracle_-_Whistler_0,4.006570594800003,jamendolyrics/Slingshot_Miracle_-_Whistler_0.wav,Slingshot_Miracle_-_Whistler_0_english,HE'S A WHISTLER WHEN THE WIND BLOWS
Slingshot_Miracle_-_Whistler_1,4.172586874300002,jamendolyrics/Slingshot_Miracle_-_Whistler_1.wav,Slingshot_Miracle_-_Whistler_1_english,KEEPS IT SIMPLE ONLY WHOLE NOTES
Slingshot_Miracle_-_Whistler_2,5.952197057499998,jamendolyrics/Slingshot_Miracle_-_Whistler_2.wav,Slingshot_Miracle_-_Whistler_2_english,PLAYS HIS HOLLOW TUNE EFFORTLESSLY
Slingshot_Miracle_-_Whistler_3,4.020048698799997,jamendolyrics/Slingshot_Miracle_-_Whistler_3.wav,Slingshot_Miracle_-_Whistler_3_english,HE JUST SITS THERE IN LIMBO
Slingshot_Miracle_-_Whistler_4,4.355466881200002,jamendolyrics/Slingshot_Miracle_-_Whistler_4.wav,Slingshot_Miracle_-_Whistler_4_english,DOESN'T LISTEN FULL OF BLOW HOLES
Slingshot_Miracle_-_Whistler_5,7.550056624800007,jamendolyrics/Slingshot_Miracle_-_Whistler_5.wav,Slingshot_Miracle_-_Whistler_5_english,CURTAINS WAVER THE OLD REFRAIN REPEATS
